id,vessel_id,t,lon,lat,heading,course,speed
9265911,29b2c240d3ee158281fb4ad556939ee938d08685bd796a6877cbecd49a5655c4,04/08/2019 07:40,23.61495,37.94489,,232.7,0.1
9265912,9ea327071a3ab8fb39601c3c7ff79397fc7de77f7fb2aa8d25daa2631400b133,04/08/2019 07:40,23.6824,37.93191,,0,0
9265913,0bee2882311e4202052c5c9ad326b4bf4d69b8227f0fef7bcf4723e27cb79f6a,04/08/2019 07:40,23.59328,37.95058,,153.6,0.4
9265914,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:40,23.68047,37.93118,65,158.2,0
9265916,ea73c8c2326400a107364cacb33e2984e289b2be6f396fb918e368e31a0e7d52,04/08/2019 07:40,23.59818,37.95013,,206.6,4.1
9265917,4babbcb0d3d48cf988de1a317acb5a62ce72bf0a17e5510fa3d4ebdc9ff6fb7b,04/08/2019 07:40,23.599,37.94913,,0,0
9265919,436c84118daa8ef855a15d55018ad21aedbbac3839e734180b0921a4ae16c086,04/08/2019 07:40,23.61498,37.94482,,0,0
9265922,9a07029a6294dcf984fba483879732a7b9cc864ef7cd70003c0f7befb8a1252d,04/08/2019 07:40,23.5675,37.96012,,0,0
9265923,be3ab5b9100f0aadcf0c5828c2078a6215f640e6ae08c02b6fddad4b52226c67,04/08/2019 07:40,23.55972,37.8976,303,296,6
9265924,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:40,23.62388,37.93853,,71.3,10.7
9265925,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:40,23.61548,37.90567,180,181.1,24.3
9265926,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:40,23.62589,37.82003,158,159.2,30.8
9265927,e21ce5e3044c8884528db8e831bd2cb62e834d51d204868183f06a6971dbb3b9,04/08/2019 07:40,23.53597,37.96026,,293.9,7.1
9265928,65524e5746173a6a113466d14566ef5ff98d7a39b1d5acdc2578485cffaabd59,04/08/2019 07:40,23.68388,37.92861,23,215.2,0.1
9265929,b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,04/08/2019 07:40,23.56926,37.92841,,213,7.1
9265933,f55a1efcbc57b8a25e9363ce9e502b95eaadb49cb3e0fa38b002c1ad19a0a2e6,04/08/2019 07:40,23.59517,37.95483,348,206,0.1
9265934,d9a6214a809d5ff6b05f6036903d82357a355f8e6f3ccefdec97648e72238f86,04/08/2019 07:47,23.68474,37.93706,,,0
9265935,26199b57ef2b787a02bf09d81b98aa7ca1a984091c6a2b6d00ee43237a2535b0,04/08/2019 07:40,23.61283,37.94556,352,174.6,0
9265936,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:40,23.61727,37.93343,190,204,16.5
9265938,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:40,23.62395,37.93855,,70.5,10.5
9265940,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:40,23.61547,37.90545,180,180.9,24.3
9265941,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:40,23.62602,37.81976,158,159,30.8
9265942,f14b2881f278eb54fc1ffdfce14734d4905faad2090fa8169d9fe49f651b527c,04/08/2019 07:40,23.53011,37.96547,,45.8,0
9265944,a36bd40277c27438221c6a034cc989ff2b179b41c126f0c555e466e1d96dda71,04/08/2019 07:40,23.55694,37.91315,,337.6,0.1
9265946,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:40,23.61657,37.93567,60,59,8.9
9265948,490201f75b5ddc3766b08b79c84ff3ff6f3737c31a890615ec8b11ed750b7b79,04/08/2019 07:40,23.64141,37.94447,,,0
9265950,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:40,23.64122,37.94479,211,229,0
9265951,f4338c3a901352bab6897ca05bd205d54e7a5c37e27eee46b600627ad1302eff,04/08/2019 07:40,23.54314,37.88776,324,318.6,3
9265952,0caad7fdcee927f8794a0619eb7c52f7b47755c424d1a8abbf9537e22d35af19,04/08/2019 07:40,23.56738,37.90859,,191.5,9.7
9265954,f6bc7f1c524e9ddb5ebee6ea1012f54502556638891b604dcd17ee19cf4e2b4f,04/08/2019 07:40,23.62742,37.84537,174,173,16.3
9265955,bac263db165c5cef0003ad51e8d9161990f7c2e9f9fab89feb46289f58a35b0d,04/08/2019 07:40,23.60321,37.93088,348,347.3,6.5
9265957,5b53cea1893df61389767637884d1188ca8a9da7ebce5b70254cf8e8fa1f7bdc,04/08/2019 07:40,23.59685,37.94905,6,5.9,3.6
9265959,af8ab01cfe8ab02333ec5f7689f6711501246324b7d5d7fcf4e0391192860e2b,04/08/2019 07:40,23.64878,37.93326,137,,0
9265960,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:40,23.61675,37.93575,60,59,9
9265962,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:40,23.62627,37.81922,159,159.6,31
9265963,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:40,23.62422,37.93863,,71.2,10.1
9265964,5b354bb4aa983f99d965725d47e158222b613f0c694866d99abc05aa96774164,04/08/2019 07:40,23.59816,37.94189,,172.7,1.9
9265966,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:40,23.61722,37.93295,187,199,16.6
9265967,3153ae7391c9841540b3672e610e747942a8d0d30b787572b653f2148577f6be,04/08/2019 07:40,23.5437,37.95037,,,0
9265968,d9a6214a809d5ff6b05f6036903d82357a355f8e6f3ccefdec97648e72238f86,04/08/2019 07:55,23.68474,37.93705,,,0
9265970,5147e5cdc9778089d8434f0a53cfb973413645f4ce59a6f4bd95decd646fa61e,04/08/2019 07:40,23.57277,37.96027,181,291.9,0
9265971,8406aa01dbd09a832e2a9825f28f900e03c718f86c16650ef69afec1d795cdca,04/08/2019 07:40,23.59693,37.94893,,7.6,3.5
9265972,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:40,23.64121,37.94479,211,,0
9265973,0bee2882311e4202052c5c9ad326b4bf4d69b8227f0fef7bcf4723e27cb79f6a,04/08/2019 07:40,23.59328,37.95057,,157.1,0.4
9265974,d9a6214a809d5ff6b05f6036903d82357a355f8e6f3ccefdec97648e72238f86,04/08/2019 07:40,23.68477,37.93706,,,0.1
9265976,4babbcb0d3d48cf988de1a317acb5a62ce72bf0a17e5510fa3d4ebdc9ff6fb7b,04/08/2019 07:40,23.599,37.94913,,0,0
9265977,3445b031e5caed8a7082aa0ac1247e05ac6c4144478b6056044312345d9cf115,04/08/2019 07:40,23.551,37.95461,277,0,0
9265978,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:40,23.62428,37.93865,,70.1,10.1
9265979,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:40,23.61547,37.90477,180,180.9,24.3
9265980,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:40,23.62942,37.82097,175,174.4,17.1
9265981,b29365d8f699f396417d81526e49bcb66fa531ca447041e2d2f5034dbeac4c2f,04/08/2019 07:40,23.70265,37.9134,,,0
9265982,c2fdc46613a781f229895e2a8591fba33194aede439531587506fcb2052f9d25,04/08/2019 07:40,23.5259,37.96294,,217.3,0
9265983,eb842e3e3445e9e3180422bd59df277c692cf43a789908fc11f92bd97918c33d,04/08/2019 07:40,23.64183,37.9445,,47.9,0
9265984,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:40,23.6172,37.93278,186,199,16.6
9265985,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:40,23.68046,37.93118,65,158.2,0
9265986,09a5f8d46a5c205eda52ec3231f6be2033fa20050635b8720947fd2818d7c21e,04/08/2019 07:40,23.55237,37.95292,271,288.7,0
9265988,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:40,23.61695,37.93583,60,60,9.2
9265989,9a07029a6294dcf984fba483879732a7b9cc864ef7cd70003c0f7befb8a1252d,04/08/2019 07:40,23.5675,37.96012,,0,0
9265990,ea73c8c2326400a107364cacb33e2984e289b2be6f396fb918e368e31a0e7d52,04/08/2019 07:40,23.59806,37.94997,,214.2,3.3
9265993,e21ce5e3044c8884528db8e831bd2cb62e834d51d204868183f06a6971dbb3b9,04/08/2019 07:40,23.53558,37.96041,,296.9,7.1
9265994,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:40,23.61886,37.90903,180,185,25.2
9265995,75998a2f7ce17a6e0c70d5c8b7ddb4c981942462a80d5ccafb5826329a50f39a,04/08/2019 07:40,23.61282,37.95828,264,221,0.1
9265996,65524e5746173a6a113466d14566ef5ff98d7a39b1d5acdc2578485cffaabd59,04/08/2019 07:40,23.68388,37.92861,22,215.2,0.1
9265997,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:40,23.61546,37.90455,180,181.4,24.3
9265998,be3ab5b9100f0aadcf0c5828c2078a6215f640e6ae08c02b6fddad4b52226c67,04/08/2019 07:40,23.55935,37.89773,303,296,5.9
9265999,f6bc7f1c524e9ddb5ebee6ea1012f54502556638891b604dcd17ee19cf4e2b4f,04/08/2019 07:40,23.62748,37.84492,174,173,16.3
9266000,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:40,23.61695,37.93583,60,60,9.2
9266003,233e40fcef6e1d9247de2366e84ea2485434313798db9a64fd56aa77a8958365,04/08/2019 07:40,23.60458,37.91807,22,26,3.8
9266004,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:40,23.64121,37.94479,211,233.7,0
9266005,b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,04/08/2019 07:40,23.56899,37.92808,,213,7.1
9266006,baf28036cf604ca60971481a836408196e1abf077c7b9dc04d0221cdcb41369e,04/08/2019 07:40,23.54769,37.96025,,73.5,8.4
9266007,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:40,23.61884,37.90879,180,185,25.2
9266008,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:40,23.62662,37.81841,161,161.2,31
9266010,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:40,23.61546,37.90432,180,180.9,24.3
9266011,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:40,23.62455,37.93873,,70.4,10
9266012,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:40,23.60282,37.8308,187,183,13.9
9266015,f14b2881f278eb54fc1ffdfce14734d4905faad2090fa8169d9fe49f651b527c,04/08/2019 07:40,23.53009,37.96547,,0,0
9266017,490201f75b5ddc3766b08b79c84ff3ff6f3737c31a890615ec8b11ed750b7b79,04/08/2019 07:40,23.64141,37.94447,,,0
9266020,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:40,23.6172,37.93245,183,192,16.9
9266022,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:40,23.62948,37.82057,174,173.3,17.1
9266023,f4338c3a901352bab6897ca05bd205d54e7a5c37e27eee46b600627ad1302eff,04/08/2019 07:40,23.54303,37.88785,325,318.7,3
9266024,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:40,23.61882,37.90868,180,185,25.2
9266025,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:40,23.62483,37.90067,334,333,19.3
9266026,dc8bbc80288c795e58f333f26e71cef4bfcacf14a9b1acdf023ef96c1c1dfbef,04/08/2019 07:40,23.60777,37.95798,,84,4.4
9266027,af8ab01cfe8ab02333ec5f7689f6711501246324b7d5d7fcf4e0391192860e2b,04/08/2019 07:40,23.64878,37.93326,137,,0
9266028,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:40,23.62467,37.93877,,70.4,10.1
9266031,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:41,23.64121,37.9448,211,243.1,0
9266033,065809b408897ba8c70edf8ebd41aa8a52517815c144f952f25bc20eb79c6769,04/08/2019 07:41,23.59393,37.95816,168,357.9,0.1
9266034,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62472,37.93878,,68.4,10
9266035,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:41,23.61545,37.90387,180,180.4,24.3
9266036,4babbcb0d3d48cf988de1a317acb5a62ce72bf0a17e5510fa3d4ebdc9ff6fb7b,04/08/2019 07:41,23.599,37.94913,,0,0
9266037,8406aa01dbd09a832e2a9825f28f900e03c718f86c16650ef69afec1d795cdca,04/08/2019 07:41,23.59695,37.94908,,9.9,3.6
9266038,3445b031e5caed8a7082aa0ac1247e05ac6c4144478b6056044312345d9cf115,04/08/2019 07:41,23.551,37.95461,277,0,0
9266039,0bee2882311e4202052c5c9ad326b4bf4d69b8227f0fef7bcf4723e27cb79f6a,04/08/2019 07:41,23.5933,37.95055,,162.3,0.3
9266040,d9a6214a809d5ff6b05f6036903d82357a355f8e6f3ccefdec97648e72238f86,04/08/2019 07:41,23.68476,37.93706,,,0
9266041,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:41,23.61733,37.936,60,60,9.6
9266042,9ea327071a3ab8fb39601c3c7ff79397fc7de77f7fb2aa8d25daa2631400b133,04/08/2019 07:41,23.68239,37.93191,,0,0
9266043,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:41,23.61722,37.93203,181,190,17
9266045,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61876,37.90809,180,185,25.3
9266046,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.62696,37.81759,159,161.8,30.9
9266047,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:41,23.61545,37.90365,180,180.4,24.3
9266048,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62488,37.93883,,71.1,10
9266049,29b2c240d3ee158281fb4ad556939ee938d08685bd796a6877cbecd49a5655c4,04/08/2019 07:41,23.61495,37.94489,,295.1,0.1
9266052,c2fdc46613a781f229895e2a8591fba33194aede439531587506fcb2052f9d25,04/08/2019 07:41,23.52591,37.96293,,218.4,0
9266054,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:41,23.68046,37.93118,63,158.2,0
9266055,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:41,23.61722,37.93185,180,190,17
9266056,4008373ec23cf3e89faa9534e929a2c52170d0c7b8e19e3fe8ae447537ee5287,04/08/2019 07:41,23.60677,37.94927,,197.6,0.1
9266057,65524e5746173a6a113466d14566ef5ff98d7a39b1d5acdc2578485cffaabd59,04/08/2019 07:41,23.68388,37.92861,22,215.2,0
9266058,75998a2f7ce17a6e0c70d5c8b7ddb4c981942462a80d5ccafb5826329a50f39a,04/08/2019 07:41,23.61282,37.95827,264,217.5,0
9266059,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.62956,37.8201,172,172.3,17.1
9266060,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.62707,37.81732,160,161.8,30.9
9266061,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61873,37.90786,180,185,25.3
9266062,e21ce5e3044c8884528db8e831bd2cb62e834d51d204868183f06a6971dbb3b9,04/08/2019 07:41,23.53522,37.96056,,297.9,7.1
9266064,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:41,23.61544,37.90342,180,180.7,24.3
9266066,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62498,37.93885,,71,10
9266067,be3ab5b9100f0aadcf0c5828c2078a6215f640e6ae08c02b6fddad4b52226c67,04/08/2019 07:41,23.55907,37.89785,303,298,5.7
9266068,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:41,23.6245,37.90117,335,333,19.3
9266069,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:41,23.61723,37.93177,179,187,17.2
9266071,f14b2881f278eb54fc1ffdfce14734d4905faad2090fa8169d9fe49f651b527c,04/08/2019 07:41,23.53007,37.96547,,0,0
9266072,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.62958,37.81994,172,172.1,17.1
9266075,490201f75b5ddc3766b08b79c84ff3ff6f3737c31a890615ec8b11ed750b7b79,04/08/2019 07:41,23.6414,37.94447,,,0.1
9266076,b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,04/08/2019 07:41,23.56876,37.9278,,213,7.1
9266078,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.6251,37.93888,,71.5,10.1
9266079,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:41,23.61752,37.9361,60,60,9.9
9266083,f4338c3a901352bab6897ca05bd205d54e7a5c37e27eee46b600627ad1302eff,04/08/2019 07:41,23.54291,37.88796,325,318.5,3
9266084,8f305eb733a2eae061f10689fb8b30a81a7ad6a2710a8cd01e9e8cca3d234d16,04/08/2019 07:41,23.5601,37.92363,339,21.9,0.7
9266085,0caad7fdcee927f8794a0619eb7c52f7b47755c424d1a8abbf9537e22d35af19,04/08/2019 07:41,23.56716,37.90776,,192.4,9.6
9266089,a36bd40277c27438221c6a034cc989ff2b179b41c126f0c555e466e1d96dda71,04/08/2019 07:41,23.55692,37.91315,,337.6,0.1
9266090,a2fed8ed9e07613ba33deaf6678c9e60472bcd13bb7446d32bc15fb1af4578d6,04/08/2019 07:41,23.39133,37.94683,255,223,1.9
9266091,6ba7b496df404cd3f2bcdaa79fd03881fc400ef1e0c0db28271b33de387019e1,04/08/2019 07:41,23.60555,37.94942,10,243.8,0.1
9266092,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61868,37.90739,180,185,25.3
9266093,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62522,37.93892,,71.8,10.2
9266094,5b53cea1893df61389767637884d1188ca8a9da7ebce5b70254cf8e8fa1f7bdc,04/08/2019 07:41,23.5969,37.94938,6,6.9,3.4
9266095,bac263db165c5cef0003ad51e8d9161990f7c2e9f9fab89feb46289f58a35b0d,04/08/2019 07:41,23.60304,37.93149,348,347.9,6.6
9266096,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.6273,37.81678,159,161.3,30.9
9266097,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:41,23.61543,37.90297,180,181.1,24.4
9266098,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:41,23.60272,37.83002,187,184,14
9266099,d9e4dc22d52767e1f62b97c820b1ceb82f33616fe1021cd5ba8a6a300c09a6d3,04/08/2019 07:41,23.6474,37.93813,,315.9,0
9266103,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:41,23.61772,37.93618,60,59,9.9
9266104,af8ab01cfe8ab02333ec5f7689f6711501246324b7d5d7fcf4e0391192860e2b,04/08/2019 07:41,23.64878,37.93326,137,,0
9266107,2c9d1c660fa17f69e407f72debbb57f21457b0023d188db86b234b402b817f66,04/08/2019 07:41,23.59806,37.94912,,,0
9266108,13e66ee58266f34edc46e2b48f502111760d4ee2a59788742aff6cfbcea64e84,04/08/2019 07:41,23.53075,37.96615,,40.4,0
9266109,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62528,37.93893,,72.1,10.4
9266110,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61865,37.90716,179,185,25.3
9266111,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:41,23.61543,37.90274,180,180.9,24.4
9266112,8406aa01dbd09a832e2a9825f28f900e03c718f86c16650ef69afec1d795cdca,04/08/2019 07:41,23.59697,37.94922,,10.2,3.5
9266113,3042352ae7ede1074c7c930979948a536bb7179fd00c2c4f9b2246f6e223dade,04/08/2019 07:41,23.53057,37.96573,,77.7,0
9266115,4babbcb0d3d48cf988de1a317acb5a62ce72bf0a17e5510fa3d4ebdc9ff6fb7b,04/08/2019 07:41,23.599,37.94912,,0,0
9266116,0bee2882311e4202052c5c9ad326b4bf4d69b8227f0fef7bcf4723e27cb79f6a,04/08/2019 07:41,23.5933,37.95055,,165.8,0.4
9266118,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:41,23.64122,37.94488,211,6.3,0.1
9266119,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:41,23.68047,37.93118,64,158.2,0
9266120,f6bc7f1c524e9ddb5ebee6ea1012f54502556638891b604dcd17ee19cf4e2b4f,04/08/2019 07:41,23.6277,37.84357,175,173,16.3
9266121,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:41,23.60267,37.82975,188,185,14
9266122,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61864,37.90704,179,185,25.3
9266123,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.62968,37.81947,170,170.2,17.1
9266124,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.62754,37.81623,158,160.8,30.9
9266125,29b2c240d3ee158281fb4ad556939ee938d08685bd796a6877cbecd49a5655c4,04/08/2019 07:41,23.61494,37.94489,,271.7,0.1
9266126,848b650a0c9b7238f88b60a65835a5de1adb1d4deda6c1dbada91dedbebd40ab,04/08/2019 07:41,23.64802,37.93833,,0,0
9266128,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62545,37.93898,,70.9,10.4
9266129,b29365d8f699f396417d81526e49bcb66fa531ca447041e2d2f5034dbeac4c2f,04/08/2019 07:41,23.70265,37.9134,,,0
9266130,3153ae7391c9841540b3672e610e747942a8d0d30b787572b653f2148577f6be,04/08/2019 07:41,23.5437,37.95037,,,0
9266131,eb842e3e3445e9e3180422bd59df277c692cf43a789908fc11f92bd97918c33d,04/08/2019 07:41,23.64183,37.9445,,287.4,0
9266132,da8ce411f6eb032f235332e1ece0dc61e8022bf8e18cebc06de9879e97f1f8c2,04/08/2019 07:41,23.55195,38.03587,,24.9,0.1
9266134,ea73c8c2326400a107364cacb33e2984e289b2be6f396fb918e368e31a0e7d52,04/08/2019 07:41,23.59789,37.94976,,206.9,2.7
9266135,9ea327071a3ab8fb39601c3c7ff79397fc7de77f7fb2aa8d25daa2631400b133,04/08/2019 07:41,23.68239,37.93191,,0,0
9266136,9a07029a6294dcf984fba483879732a7b9cc864ef7cd70003c0f7befb8a1252d,04/08/2019 07:41,23.56749,37.96012,,0,0
9266137,75998a2f7ce17a6e0c70d5c8b7ddb4c981942462a80d5ccafb5826329a50f39a,04/08/2019 07:41,23.61281,37.95827,265,236.6,0.1
9266138,09a5f8d46a5c205eda52ec3231f6be2033fa20050635b8720947fd2818d7c21e,04/08/2019 07:41,23.55238,37.95293,271,287.4,0
9266140,1841939d3a9fa48ffc57e7c0ed2071d07cd51fe96e08dec2c306a2ac5a86a2c4,04/08/2019 07:41,23.52958,37.96513,,0,0
9266141,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62552,37.939,,71.3,10.4
9266142,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61861,37.90669,178,184,25.3
9266144,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.62766,37.81596,158,160.4,31
9266145,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:41,23.61543,37.90229,180,180.7,24.3
9266146,233e40fcef6e1d9247de2366e84ea2485434313798db9a64fd56aa77a8958365,04/08/2019 07:41,23.60477,37.91838,22,25,3.8
9266147,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:41,23.60263,37.82948,188,185,14
9266148,26199b57ef2b787a02bf09d81b98aa7ca1a984091c6a2b6d00ee43237a2535b0,04/08/2019 07:41,23.61284,37.94556,351,174.6,0
9266150,f14b2881f278eb54fc1ffdfce14734d4905faad2090fa8169d9fe49f651b527c,04/08/2019 07:41,23.53008,37.96547,,0,0
9266152,490201f75b5ddc3766b08b79c84ff3ff6f3737c31a890615ec8b11ed750b7b79,04/08/2019 07:41,23.6414,37.94447,,,0
9266153,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61859,37.90645,177,184,25.3
9266155,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62567,37.93905,,69.4,10.3
9266156,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:41,23.624,37.902,335,333,19.1
9266157,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:41,23.61737,37.93075,176,180,17.7
9266158,f186023dea846887ba8ee9a97ef7d7622ad62d6911ddbd70ef8dd56a5294e9cc,04/08/2019 07:41,23.68456,37.93076,,,0
9266160,0caad7fdcee927f8794a0619eb7c52f7b47755c424d1a8abbf9537e22d35af19,04/08/2019 07:41,23.56703,37.90728,,192.4,9.8
